conversationId	turnNumber	sentenceNumber	utteranceId	utterance	slot-labels	intent
8338b7be-8133-4715-a313-5c714480c2d6	4	0	<CONV>8338b7be-8133-4715-a313-5c714480c2d6<TURN>4<SENT>0	ok	O	confirmation
8338b7be-8133-4715-a313-5c714480c2d6	6	0	<CONV>8338b7be-8133-4715-a313-5c714480c2d6<TURN>6<SENT>0	rubi	username	contentonly
8338b7be-8133-4715-a313-5c714480c2d6	12	0	<CONV>8338b7be-8133-4715-a313-5c714480c2d6<TURN>12<SENT>0	goa	current_city	contentonly
8338b7be-8133-4715-a313-5c714480c2d6	16	0	<CONV>8338b7be-8133-4715-a313-5c714480c2d6<TURN>16<SENT>0	nothing else	O O	rejection
9302e290-02d8-4e28-a976-e448456c2382	0	0	<CONV>9302e290-02d8-4e28-a976-e448456c2382<TURN>0<SENT>0	hai	O	openinggreeting
9302e290-02d8-4e28-a976-e448456c2382	2	0	<CONV>9302e290-02d8-4e28-a976-e448456c2382<TURN>2<SENT>0	hai good morning yes	O O O O	openinggreeting
9302e290-02d8-4e28-a976-e448456c2382	4	0	<CONV>9302e290-02d8-4e28-a976-e448456c2382<TURN>4<SENT>0	yes	O	confirmation
9302e290-02d8-4e28-a976-e448456c2382	6	0	<CONV>9302e290-02d8-4e28-a976-e448456c2382<TURN>6<SENT>0	i need 5 gb internet	O O datacategoryvalues datacategoryvalues O	contentonly
9302e290-02d8-4e28-a976-e448456c2382	8	0	<CONV>9302e290-02d8-4e28-a976-e448456c2382<TURN>8<SENT>0	los angeles 90011	current_city current_city current_zipcode	contentonly
9302e290-02d8-4e28-a976-e448456c2382	10	0	<CONV>9302e290-02d8-4e28-a976-e448456c2382<TURN>10<SENT>0	yes i need for 5 gp	O O O O datacategoryvalues datacategoryvalues	contentonly
9302e290-02d8-4e28-a976-e448456c2382	14	0	<CONV>9302e290-02d8-4e28-a976-e448456c2382<TURN>14<SENT>0	no thanks	O O	rejection
9302e290-02d8-4e28-a976-e448456c2382	16	0	<CONV>9302e290-02d8-4e28-a976-e448456c2382<TURN>16<SENT>0	thank you bye	O O O	thankyou
f6ec34f0-e41d-495b-b567-439c4bbd1ec8	0	0	<CONV>f6ec34f0-e41d-495b-b567-439c4bbd1ec8<TURN>0<SENT>0	hi	O	openinggreeting
f6ec34f0-e41d-495b-b567-439c4bbd1ec8	2	0	<CONV>f6ec34f0-e41d-495b-b567-439c4bbd1ec8<TURN>2<SENT>0	i want new cable service	O O O service_type O	startserviceintent
f6ec34f0-e41d-495b-b567-439c4bbd1ec8	4	0	<CONV>f6ec34f0-e41d-495b-b567-439c4bbd1ec8<TURN>4<SENT>0	68990 trichy	current_zipcode current_city	contentonly
f6ec34f0-e41d-495b-b567-439c4bbd1ec8	6	0	<CONV>f6ec34f0-e41d-495b-b567-439c4bbd1ec8<TURN>6<SENT>0	yes	O	confirmation
f6ec34f0-e41d-495b-b567-439c4bbd1ec8	8	0	<CONV>f6ec34f0-e41d-495b-b567-439c4bbd1ec8<TURN>8<SENT>0	1 gb	datacategoryvalues datacategoryvalues	contentonly
f6ec34f0-e41d-495b-b567-439c4bbd1ec8	10	0	<CONV>f6ec34f0-e41d-495b-b567-439c4bbd1ec8<TURN>10<SENT>0	nothanks	O	thankyou
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	0	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>0<SENT>0	hello	O	openinggreeting
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	1	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>1<SENT>0	hello	O	openinggreeting
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	2	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>2<SENT>0	why not reply	O O O	outofdomain
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	4	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>4<SENT>0	re you connected	O O O	outofdomain
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	9	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>9<SENT>0	phone	O	contentonly
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	11	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>11<SENT>0	i am living sydney	O O O current_city	contentonly
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	13	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>13<SENT>0	my zipcode 2009	O O current_zipcode	contentonly
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	14	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>14<SENT>0	are you there	O O O	outofdomain
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	15	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>15<SENT>0	why not reply	O O O	outofdomain
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	17	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>17<SENT>0	i like to pick 5 gb data plan	O O O O datacategoryvalues datacategoryvalues O O	contentonly
66c55c72-5be3-4bbb-a31a-cfd5802de0f9	19	0	<CONV>66c55c72-5be3-4bbb-a31a-cfd5802de0f9<TURN>19<SENT>0	50 gb avaliable for me	datacategoryvalues datacategoryvalues O O O	contentonly
24055a79-3355-4241-a49a-c0c1ea49cb96	0	0	<CONV>24055a79-3355-4241-a49a-c0c1ea49cb96<TURN>0<SENT>0	hi	O	openinggreeting
24055a79-3355-4241-a49a-c0c1ea49cb96	2	0	<CONV>24055a79-3355-4241-a49a-c0c1ea49cb96<TURN>2<SENT>0	i want to get internet	O O O O service_type	startserviceintent
24055a79-3355-4241-a49a-c0c1ea49cb96	4	0	<CONV>24055a79-3355-4241-a49a-c0c1ea49cb96<TURN>4<SENT>0	sure small town usa 34231	O O O O current_zipcode	contentonly
24055a79-3355-4241-a49a-c0c1ea49cb96	5	0	<CONV>24055a79-3355-4241-a49a-c0c1ea49cb96<TURN>5<SENT>0	what are my options for data plans	O O O O O O O	getinformationintent
24055a79-3355-4241-a49a-c0c1ea49cb96	8	0	<CONV>24055a79-3355-4241-a49a-c0c1ea49cb96<TURN>8<SENT>0	will that be sufficent enough for 4 devices	O O O O O O O O	getinformationintent
24055a79-3355-4241-a49a-c0c1ea49cb96	9	0	<CONV>24055a79-3355-4241-a49a-c0c1ea49cb96<TURN>9<SENT>0	hello	O	openinggreeting
24055a79-3355-4241-a49a-c0c1ea49cb96	10	0	<CONV>24055a79-3355-4241-a49a-c0c1ea49cb96<TURN>10<SENT>0	hello	O	openinggreeting
3076a7bc-218c-44ec-ba82-bc3ddc756c79	0	0	<CONV>3076a7bc-218c-44ec-ba82-bc3ddc756c79<TURN>0<SENT>0	hau	O	openinggreeting
3076a7bc-218c-44ec-ba82-bc3ddc756c79	2	0	<CONV>3076a7bc-218c-44ec-ba82-bc3ddc756c79<TURN>2<SENT>0	i want a new cable service	O O O O service_type O	startserviceintent
3076a7bc-218c-44ec-ba82-bc3ddc756c79	4	0	<CONV>3076a7bc-218c-44ec-ba82-bc3ddc756c79<TURN>4<SENT>0	canada 562365	current_city current_zipcode	contentonly
3076a7bc-218c-44ec-ba82-bc3ddc756c79	6	0	<CONV>3076a7bc-218c-44ec-ba82-bc3ddc756c79<TURN>6<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
3076a7bc-218c-44ec-ba82-bc3ddc756c79	8	0	<CONV>3076a7bc-218c-44ec-ba82-bc3ddc756c79<TURN>8<SENT>0	no thanks	O O	rejection
920df4ec-1576-4086-a93d-c73a48c9250c	0	0	<CONV>920df4ec-1576-4086-a93d-c73a48c9250c<TURN>0<SENT>0	hi	O	openinggreeting
920df4ec-1576-4086-a93d-c73a48c9250c	2	0	<CONV>920df4ec-1576-4086-a93d-c73a48c9250c<TURN>2<SENT>0	i want to purchase internet	O O O O service_type	startserviceintent
920df4ec-1576-4086-a93d-c73a48c9250c	4	0	<CONV>920df4ec-1576-4086-a93d-c73a48c9250c<TURN>4<SENT>0	burbank 964152	current_city current_zipcode	contentonly
920df4ec-1576-4086-a93d-c73a48c9250c	6	0	<CONV>920df4ec-1576-4086-a93d-c73a48c9250c<TURN>6<SENT>0	1 gb	datacategoryvalues datacategoryvalues	contentonly
920df4ec-1576-4086-a93d-c73a48c9250c	8	0	<CONV>920df4ec-1576-4086-a93d-c73a48c9250c<TURN>8<SENT>0	nothing else	O O	rejection
7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2	0	0	<CONV>7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2<TURN>0<SENT>0	hai	O	openinggreeting
7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2	2	0	<CONV>7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2<TURN>2<SENT>0	like to see your bill	O O O O O	outofdomain
7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2	3	0	<CONV>7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2<TURN>3<SENT>0	like to see my bill	O O O O O	viewbillsintent
7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2	5	0	<CONV>7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2<TURN>5<SENT>0	jessly	username	contentonly
7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2	6	0	<CONV>7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2<TURN>6<SENT>0	6787	ssn	contentonly
7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2	8	0	<CONV>7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2<TURN>8<SENT>0	current month	O O	contentonly
7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2	10	0	<CONV>7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2<TURN>10<SENT>0	ok	O	confirmation
7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2	12	0	<CONV>7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2<TURN>12<SENT>0	ok thanks	O O	confirmation
7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2	14	0	<CONV>7c78f7da-1fd0-4ccd-b017-ea81ba18f2d2<TURN>14<SENT>0	no thanks bye	O O O	rejection
35a29c54-c065-4cb0-9d31-b7f4717c7631	0	0	<CONV>35a29c54-c065-4cb0-9d31-b7f4717c7631<TURN>0<SENT>0	hi	O	confirmation
35a29c54-c065-4cb0-9d31-b7f4717c7631	2	0	<CONV>35a29c54-c065-4cb0-9d31-b7f4717c7631<TURN>2<SENT>0	i want to know about my bill details	O O O O O O O O	viewbillsintent
35a29c54-c065-4cb0-9d31-b7f4717c7631	4	0	<CONV>35a29c54-c065-4cb0-9d31-b7f4717c7631<TURN>4<SENT>0	my name is fajssn mun is 8869	O O O O O O ssn	contentonly
35a29c54-c065-4cb0-9d31-b7f4717c7631	6	0	<CONV>35a29c54-c065-4cb0-9d31-b7f4717c7631<TURN>6<SENT>0	previous month my bill increased suddenly so i want to know the reason	O O O O O O O O O O O O O	getinformationintent
35a29c54-c065-4cb0-9d31-b7f4717c7631	8	0	<CONV>35a29c54-c065-4cb0-9d31-b7f4717c7631<TURN>8<SENT>0	yes please	O O	confirmation
35a29c54-c065-4cb0-9d31-b7f4717c7631	10	0	<CONV>35a29c54-c065-4cb0-9d31-b7f4717c7631<TURN>10<SENT>0	yes take your time	O O O O	confirmation
35a29c54-c065-4cb0-9d31-b7f4717c7631	12	0	<CONV>35a29c54-c065-4cb0-9d31-b7f4717c7631<TURN>12<SENT>0	oknothingthank you	O O	confirmation
35a29c54-c065-4cb0-9d31-b7f4717c7631	14	0	<CONV>35a29c54-c065-4cb0-9d31-b7f4717c7631<TURN>14<SENT>0	good byethank you	O O O	closinggreeting
ba20076a-a81d-4c4a-864a-ecaaf7f9c7c9	1	0	<CONV>ba20076a-a81d-4c4a-864a-ecaaf7f9c7c9<TURN>1<SENT>0	i need internet	O O service_type	startserviceintent
ba20076a-a81d-4c4a-864a-ecaaf7f9c7c9	3	0	<CONV>ba20076a-a81d-4c4a-864a-ecaaf7f9c7c9<TURN>3<SENT>0	ka 458956	current_city current_zipcode	contentonly
ba20076a-a81d-4c4a-864a-ecaaf7f9c7c9	5	0	<CONV>ba20076a-a81d-4c4a-864a-ecaaf7f9c7c9<TURN>5<SENT>0	10 gb	datacategoryvalues datacategoryvalues	contentonly
ba20076a-a81d-4c4a-864a-ecaaf7f9c7c9	7	0	<CONV>ba20076a-a81d-4c4a-864a-ecaaf7f9c7c9<TURN>7<SENT>0	yes sure	O O	confirmation
ba20076a-a81d-4c4a-864a-ecaaf7f9c7c9	9	0	<CONV>ba20076a-a81d-4c4a-864a-ecaaf7f9c7c9<TURN>9<SENT>0	nothing	O	rejection
721aa362-ed0e-40cd-b386-63c2152b5000	0	0	<CONV>721aa362-ed0e-40cd-b386-63c2152b5000<TURN>0<SENT>0	hi	O	openinggreeting
721aa362-ed0e-40cd-b386-63c2152b5000	2	0	<CONV>721aa362-ed0e-40cd-b386-63c2152b5000<TURN>2<SENT>0	i want to signup for a new internet service	O O O O O O O service_type O	startserviceintent
721aa362-ed0e-40cd-b386-63c2152b5000	4	0	<CONV>721aa362-ed0e-40cd-b386-63c2152b5000<TURN>4<SENT>0	new york 10521	current_city current_city current_zipcode	contentonly
721aa362-ed0e-40cd-b386-63c2152b5000	6	0	<CONV>721aa362-ed0e-40cd-b386-63c2152b5000<TURN>6<SENT>0	10 gb plan	datacategoryvalues datacategoryvalues O	contentonly
721aa362-ed0e-40cd-b386-63c2152b5000	8	0	<CONV>721aa362-ed0e-40cd-b386-63c2152b5000<TURN>8<SENT>0	please share the price	O O O O	outofdomain
721aa362-ed0e-40cd-b386-63c2152b5000	10	0	<CONV>721aa362-ed0e-40cd-b386-63c2152b5000<TURN>10<SENT>0	thats all thanks	O O O	rejection
721aa362-ed0e-40cd-b386-63c2152b5000	12	0	<CONV>721aa362-ed0e-40cd-b386-63c2152b5000<TURN>12<SENT>0	bye	O	closinggreeting
4c418f69-6e7e-47df-8914-ec93c13c1a8b	0	0	<CONV>4c418f69-6e7e-47df-8914-ec93c13c1a8b<TURN>0<SENT>0	hi	O	openinggreeting
4c418f69-6e7e-47df-8914-ec93c13c1a8b	2	0	<CONV>4c418f69-6e7e-47df-8914-ec93c13c1a8b<TURN>2<SENT>0	i want a new service	O O O O O	startserviceintent
4c418f69-6e7e-47df-8914-ec93c13c1a8b	4	0	<CONV>4c418f69-6e7e-47df-8914-ec93c13c1a8b<TURN>4<SENT>0	washington	current_city	contentonly
4c418f69-6e7e-47df-8914-ec93c13c1a8b	5	0	<CONV>4c418f69-6e7e-47df-8914-ec93c13c1a8b<TURN>5<SENT>0	11930	current_zipcode	contentonly
4c418f69-6e7e-47df-8914-ec93c13c1a8b	7	0	<CONV>4c418f69-6e7e-47df-8914-ec93c13c1a8b<TURN>7<SENT>0	phone	service_type	contentonly
4c418f69-6e7e-47df-8914-ec93c13c1a8b	9	0	<CONV>4c418f69-6e7e-47df-8914-ec93c13c1a8b<TURN>9<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
4c418f69-6e7e-47df-8914-ec93c13c1a8b	11	0	<CONV>4c418f69-6e7e-47df-8914-ec93c13c1a8b<TURN>11<SENT>0	nothing else	O O	rejection
4c418f69-6e7e-47df-8914-ec93c13c1a8b	12	0	<CONV>4c418f69-6e7e-47df-8914-ec93c13c1a8b<TURN>12<SENT>0	thank you very much	O O O O	thankyou
4c418f69-6e7e-47df-8914-ec93c13c1a8b	13	0	<CONV>4c418f69-6e7e-47df-8914-ec93c13c1a8b<TURN>13<SENT>0	have a great day	O O O O	closinggreeting
4c418f69-6e7e-47df-8914-ec93c13c1a8b	15	0	<CONV>4c418f69-6e7e-47df-8914-ec93c13c1a8b<TURN>15<SENT>0	good bye	O O	closinggreeting
626ff310-b7ff-4096-86ea-a8b9b9588fce	0	0	<CONV>626ff310-b7ff-4096-86ea-a8b9b9588fce<TURN>0<SENT>0	im looking for a new service	O O O O O O	startserviceintent
626ff310-b7ff-4096-86ea-a8b9b9588fce	2	0	<CONV>626ff310-b7ff-4096-86ea-a8b9b9588fce<TURN>2<SENT>0	texas 84656	current_city current_zipcode	contentonly
626ff310-b7ff-4096-86ea-a8b9b9588fce	4	0	<CONV>626ff310-b7ff-4096-86ea-a8b9b9588fce<TURN>4<SENT>0	phone	O	contentonly
626ff310-b7ff-4096-86ea-a8b9b9588fce	6	0	<CONV>626ff310-b7ff-4096-86ea-a8b9b9588fce<TURN>6<SENT>0	1 gb seems fair	datacategoryvalues datacategoryvalues O O	contentonly
626ff310-b7ff-4096-86ea-a8b9b9588fce	8	0	<CONV>626ff310-b7ff-4096-86ea-a8b9b9588fce<TURN>8<SENT>0	not really	O O	rejection
626ff310-b7ff-4096-86ea-a8b9b9588fce	10	0	<CONV>626ff310-b7ff-4096-86ea-a8b9b9588fce<TURN>10<SENT>0	yes please do it	O O O O	confirmation
3a8849e2-53fc-4e6e-974d-a7fe41133e0e	0	0	<CONV>3a8849e2-53fc-4e6e-974d-a7fe41133e0e<TURN>0<SENT>0	hi	O	openinggreeting
3a8849e2-53fc-4e6e-974d-a7fe41133e0e	2	0	<CONV>3a8849e2-53fc-4e6e-974d-a7fe41133e0e<TURN>2<SENT>0	i want to new internet service	O O O O service_type O	startserviceintent
3a8849e2-53fc-4e6e-974d-a7fe41133e0e	4	0	<CONV>3a8849e2-53fc-4e6e-974d-a7fe41133e0e<TURN>4<SENT>0	"hartford and 	 06101"	current_city O O current_zipcode	contentonly
3a8849e2-53fc-4e6e-974d-a7fe41133e0e	6	0	<CONV>3a8849e2-53fc-4e6e-974d-a7fe41133e0e<TURN>6<SENT>0	1 gb	datacategoryvalues datacategoryvalues	contentonly
3a8849e2-53fc-4e6e-974d-a7fe41133e0e	8	0	<CONV>3a8849e2-53fc-4e6e-974d-a7fe41133e0e<TURN>8<SENT>0	ok	O	confirmation
3a8849e2-53fc-4e6e-974d-a7fe41133e0e	10	0	<CONV>3a8849e2-53fc-4e6e-974d-a7fe41133e0e<TURN>10<SENT>0	no thanks	O O	rejection
99240976-bbb2-40a3-a939-e78e9adf1dc1	0	0	<CONV>99240976-bbb2-40a3-a939-e78e9adf1dc1<TURN>0<SENT>0	hi	O	openinggreeting
99240976-bbb2-40a3-a939-e78e9adf1dc1	2	0	<CONV>99240976-bbb2-40a3-a939-e78e9adf1dc1<TURN>2<SENT>0	hi	O	openinggreeting
99240976-bbb2-40a3-a939-e78e9adf1dc1	6	0	<CONV>99240976-bbb2-40a3-a939-e78e9adf1dc1<TURN>6<SENT>0	city madurai zipcode 625106	O current_city O current_zipcode	contentonly
99240976-bbb2-40a3-a939-e78e9adf1dc1	8	0	<CONV>99240976-bbb2-40a3-a939-e78e9adf1dc1<TURN>8<SENT>0	i like to buy a 10 gb data plan	O O O O O datacategoryvalues datacategoryvalues O O	contentonly
99240976-bbb2-40a3-a939-e78e9adf1dc1	12	0	<CONV>99240976-bbb2-40a3-a939-e78e9adf1dc1<TURN>12<SENT>0	no queries about a planplease confirm that plan	O O O O O O O O	contentonly
99240976-bbb2-40a3-a939-e78e9adf1dc1	14	0	<CONV>99240976-bbb2-40a3-a939-e78e9adf1dc1<TURN>14<SENT>0	ok sure	O O	confirmation
8cf394c3-e868-4106-971e-990aac6df773	0	0	<CONV>8cf394c3-e868-4106-971e-990aac6df773<TURN>0<SENT>0	good morning	O O	openinggreeting
8cf394c3-e868-4106-971e-990aac6df773	4	0	<CONV>8cf394c3-e868-4106-971e-990aac6df773<TURN>4<SENT>0	woodland hills los angeles zip code 91367	current_city O O O O O current_zipcode	contentonly
8cf394c3-e868-4106-971e-990aac6df773	8	0	<CONV>8cf394c3-e868-4106-971e-990aac6df773<TURN>8<SENT>0	i prefer to have 5 gb plan	O O O O datacategoryvalues datacategoryvalues O	contentonly
8cf394c3-e868-4106-971e-990aac6df773	10	0	<CONV>8cf394c3-e868-4106-971e-990aac6df773<TURN>10<SENT>0	thanks charlie	O O	thankyou
8cf394c3-e868-4106-971e-990aac6df773	10	1	<CONV>8cf394c3-e868-4106-971e-990aac6df773<TURN>10<SENT>1	all are done have a good day ahead	O O O O O O O O	closinggreeting
8cf394c3-e868-4106-971e-990aac6df773	10	2	<CONV>8cf394c3-e868-4106-971e-990aac6df773<TURN>10<SENT>2	bye	O	closinggreeting
08e919d3-7612-493b-ac83-6e70e634bcc0	0	0	<CONV>08e919d3-7612-493b-ac83-6e70e634bcc0<TURN>0<SENT>0	hi	O	openinggreeting
08e919d3-7612-493b-ac83-6e70e634bcc0	3	0	<CONV>08e919d3-7612-493b-ac83-6e70e634bcc0<TURN>3<SENT>0	i need a phone service	O O O service_type O	startserviceintent
08e919d3-7612-493b-ac83-6e70e634bcc0	5	0	<CONV>08e919d3-7612-493b-ac83-6e70e634bcc0<TURN>5<SENT>0	chennai 600005	current_city current_zipcode	contentonly
08e919d3-7612-493b-ac83-6e70e634bcc0	7	0	<CONV>08e919d3-7612-493b-ac83-6e70e634bcc0<TURN>7<SENT>0	1 gb	datacategoryvalues datacategoryvalues	contentonly
08e919d3-7612-493b-ac83-6e70e634bcc0	9	0	<CONV>08e919d3-7612-493b-ac83-6e70e634bcc0<TURN>9<SENT>0	ok	O	confirmation
08e919d3-7612-493b-ac83-6e70e634bcc0	11	0	<CONV>08e919d3-7612-493b-ac83-6e70e634bcc0<TURN>11<SENT>0	no	O	rejection
0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0	0	0	<CONV>0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0<TURN>0<SENT>0	hai	O	openinggreeting
0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0	2	0	<CONV>0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0<TURN>2<SENT>0	i need to sign up internet connection	O O O O O service_type O	startserviceintent
0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0	4	0	<CONV>0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0<TURN>4<SENT>0	los angel 90011	current_city current_city O	contentonly
0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0	6	0	<CONV>0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0<TURN>6<SENT>0	1 gb	datacategoryvalues datacategoryvalues	contentonly
0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0	8	0	<CONV>0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0<TURN>8<SENT>0	no thanks	O O	rejection
0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0	10	0	<CONV>0b144c9a-4aa9-4f1c-b287-d8f8d20c1de0<TURN>10<SENT>0	bye	O	closinggreeting
2d00174b-765a-43f0-925b-277e5647e585	0	0	<CONV>2d00174b-765a-43f0-925b-277e5647e585<TURN>0<SENT>0	hai	O	openinggreeting
2d00174b-765a-43f0-925b-277e5647e585	2	0	<CONV>2d00174b-765a-43f0-925b-277e5647e585<TURN>2<SENT>0	i want to new cable	O O O O service_type	startserviceintent
2d00174b-765a-43f0-925b-277e5647e585	4	0	<CONV>2d00174b-765a-43f0-925b-277e5647e585<TURN>4<SENT>0	city name athens 98705 thru and zip code 87530	O O current_city O O O O O current_zipcode	contentonly
2d00174b-765a-43f0-925b-277e5647e585	6	0	<CONV>2d00174b-765a-43f0-925b-277e5647e585<TURN>6<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
2d00174b-765a-43f0-925b-277e5647e585	8	0	<CONV>2d00174b-765a-43f0-925b-277e5647e585<TURN>8<SENT>0	okay	O	confirmation
2d00174b-765a-43f0-925b-277e5647e585	10	0	<CONV>2d00174b-765a-43f0-925b-277e5647e585<TURN>10<SENT>0	no thanks	O O	rejection
2d00174b-765a-43f0-925b-277e5647e585	12	0	<CONV>2d00174b-765a-43f0-925b-277e5647e585<TURN>12<SENT>0	good bye have a nice day	O O O O O O	closinggreeting
c680b2db-deda-4180-a527-9a6f828d3a24	1	0	<CONV>c680b2db-deda-4180-a527-9a6f828d3a24<TURN>1<SENT>0	hi riley	O O	openinggreeting
c680b2db-deda-4180-a527-9a6f828d3a24	3	0	<CONV>c680b2db-deda-4180-a527-9a6f828d3a24<TURN>3<SENT>0	i want to sign up for internet service	O O O O O O service_type O	startserviceintent
c680b2db-deda-4180-a527-9a6f828d3a24	5	0	<CONV>c680b2db-deda-4180-a527-9a6f828d3a24<TURN>5<SENT>0	with 5 gb data plan	O datacategoryvalues datacategoryvalues O O	contentonly
c680b2db-deda-4180-a527-9a6f828d3a24	7	0	<CONV>c680b2db-deda-4180-a527-9a6f828d3a24<TURN>7<SENT>0	city name is yelanka and the zip code is 569874	O O O current_city O O O O O current_zipcode	contentonly
c680b2db-deda-4180-a527-9a6f828d3a24	9	0	<CONV>c680b2db-deda-4180-a527-9a6f828d3a24<TURN>9<SENT>0	45 gb	datacategoryvalues datacategoryvalues	contentonly
c680b2db-deda-4180-a527-9a6f828d3a24	10	0	<CONV>c680b2db-deda-4180-a527-9a6f828d3a24<TURN>10<SENT>0	sorry 5 gb	O datacategoryvalues datacategoryvalues	contentonly
c680b2db-deda-4180-a527-9a6f828d3a24	12	0	<CONV>c680b2db-deda-4180-a527-9a6f828d3a24<TURN>12<SENT>0	ok noted	O O	confirmation
c680b2db-deda-4180-a527-9a6f828d3a24	12	1	<CONV>c680b2db-deda-4180-a527-9a6f828d3a24<TURN>12<SENT>1	right now no queries	O O O O	rejection
184db2b0-000a-4f06-9b54-160dcd792ce3	1	0	<CONV>184db2b0-000a-4f06-9b54-160dcd792ce3<TURN>1<SENT>0	hi sir	O O	openinggreeting
184db2b0-000a-4f06-9b54-160dcd792ce3	3	0	<CONV>184db2b0-000a-4f06-9b54-160dcd792ce3<TURN>3<SENT>0	i need cable connection	O O service_type O	startserviceintent
184db2b0-000a-4f06-9b54-160dcd792ce3	5	0	<CONV>184db2b0-000a-4f06-9b54-160dcd792ce3<TURN>5<SENT>0	los angels and 90011	current_city current_city O current_zipcode	contentonly
184db2b0-000a-4f06-9b54-160dcd792ce3	7	0	<CONV>184db2b0-000a-4f06-9b54-160dcd792ce3<TURN>7<SENT>0	5 gb and how much	datacategoryvalues datacategoryvalues O O O	contentonly
184db2b0-000a-4f06-9b54-160dcd792ce3	9	0	<CONV>184db2b0-000a-4f06-9b54-160dcd792ce3<TURN>9<SENT>0	okay	O	confirmation
184db2b0-000a-4f06-9b54-160dcd792ce3	11	0	<CONV>184db2b0-000a-4f06-9b54-160dcd792ce3<TURN>11<SENT>0	yes conform	O O	confirmation
184db2b0-000a-4f06-9b54-160dcd792ce3	13	0	<CONV>184db2b0-000a-4f06-9b54-160dcd792ce3<TURN>13<SENT>0	no sir thank you	O O O O	rejection
5d50ccaf-5573-47c0-bf26-5d74c8f68ad3	0	0	<CONV>5d50ccaf-5573-47c0-bf26-5d74c8f68ad3<TURN>0<SENT>0	good evening	O O	openinggreeting
5d50ccaf-5573-47c0-bf26-5d74c8f68ad3	2	0	<CONV>5d50ccaf-5573-47c0-bf26-5d74c8f68ad3<TURN>2<SENT>0	i would like to inform that i need to purchase a new phone service	O O O O O O O O O O O O service_type O	startserviceintent
5d50ccaf-5573-47c0-bf26-5d74c8f68ad3	4	0	<CONV>5d50ccaf-5573-47c0-bf26-5d74c8f68ad3<TURN>4<SENT>0	city vengata zip 49735	O current_city O current_zipcode	contentonly
5d50ccaf-5573-47c0-bf26-5d74c8f68ad3	6	0	<CONV>5d50ccaf-5573-47c0-bf26-5d74c8f68ad3<TURN>6<SENT>0	i like to purchase 10 gb data plan	O O O O datacategoryvalues datacategoryvalues O O	startserviceintent
