conversationId	turnNumber	sentenceNumber	utteranceId	utterance	slot-labels	intent
545001bf-3d15-45ef-bf1c-31042c709952	11	0	<CONV>545001bf-3d15-45ef-bf1c-31042c709952<TURN>11<SENT>0	85453	booking_confirmation_number	contentonly
545001bf-3d15-45ef-bf1c-31042c709952	13	0	<CONV>545001bf-3d15-45ef-bf1c-31042c709952<TURN>13<SENT>0	thudgf 5	booking_confirmation_number booking_confirmation_number	contentonly
545001bf-3d15-45ef-bf1c-31042c709952	15	0	<CONV>545001bf-3d15-45ef-bf1c-31042c709952<TURN>15<SENT>0	hkushmi 5	booking_confirmation_number booking_confirmation_number	contentonly
545001bf-3d15-45ef-bf1c-31042c709952	17	0	<CONV>545001bf-3d15-45ef-bf1c-31042c709952<TURN>17<SENT>0	i am sorry please help me	O O O O O O	outofdomain
545001bf-3d15-45ef-bf1c-31042c709952	19	0	<CONV>545001bf-3d15-45ef-bf1c-31042c709952<TURN>19<SENT>0	a 4 g 43 f	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
545001bf-3d15-45ef-bf1c-31042c709952	20	0	<CONV>545001bf-3d15-45ef-bf1c-31042c709952<TURN>20<SENT>0	yes	O	confirmation
545001bf-3d15-45ef-bf1c-31042c709952	22	0	<CONV>545001bf-3d15-45ef-bf1c-31042c709952<TURN>22<SENT>0	nallukowsi 65 gmailcom	email_address email_address email_address	contentonly
545001bf-3d15-45ef-bf1c-31042c709952	24	0	<CONV>545001bf-3d15-45ef-bf1c-31042c709952<TURN>24<SENT>0	sorry ok bye	O O O	closinggreeting
545001bf-3d15-45ef-bf1c-31042c709952	25	0	<CONV>545001bf-3d15-45ef-bf1c-31042c709952<TURN>25<SENT>0	ok	O	bookflight
f5c44f71-9fc3-4b99-9af2-da7789939b29	0	0	<CONV>f5c44f71-9fc3-4b99-9af2-da7789939b29<TURN>0<SENT>0	hi	O	openinggreeting
f5c44f71-9fc3-4b99-9af2-da7789939b29	2	0	<CONV>f5c44f71-9fc3-4b99-9af2-da7789939b29<TURN>2<SENT>0	i would like to place request to send boarding pass to mobile number	O O O O O O O O O O O O O	getboardingpass
f5c44f71-9fc3-4b99-9af2-da7789939b29	4	0	<CONV>f5c44f71-9fc3-4b99-9af2-da7789939b29<TURN>4<SENT>0	jeeva	name	contentonly
f5c44f71-9fc3-4b99-9af2-da7789939b29	5	0	<CONV>f5c44f71-9fc3-4b99-9af2-da7789939b29<TURN>5<SENT>0	dds 510	booking_confirmation_number booking_confirmation_number	contentonly
f5c44f71-9fc3-4b99-9af2-da7789939b29	8	0	<CONV>f5c44f71-9fc3-4b99-9af2-da7789939b29<TURN>8<SENT>0	9789711370	phone_number	contentonly
f5c44f71-9fc3-4b99-9af2-da7789939b29	9	0	<CONV>f5c44f71-9fc3-4b99-9af2-da7789939b29<TURN>9<SENT>0	sorry typo error	O O O	outofdomain
f5c44f71-9fc3-4b99-9af2-da7789939b29	9	1	<CONV>f5c44f71-9fc3-4b99-9af2-da7789939b29<TURN>9<SENT>1	please note my mobile number 9789710370	O O O O O phone_number	contentonly
f5c44f71-9fc3-4b99-9af2-da7789939b29	11	0	<CONV>f5c44f71-9fc3-4b99-9af2-da7789939b29<TURN>11<SENT>0	thank you spencer bye	O O O O	thankyou
d9974e1d-d9b0-483f-bd69-b36c8ea39b1f	0	0	<CONV>d9974e1d-d9b0-483f-bd69-b36c8ea39b1f<TURN>0<SENT>0	hi siri am checking my seat assignment	O O O O O O O	changeseatassignment
d9974e1d-d9b0-483f-bd69-b36c8ea39b1f	2	0	<CONV>d9974e1d-d9b0-483f-bd69-b36c8ea39b1f<TURN>2<SENT>0	my sweet name is mani	O O O O name	contentonly
d9974e1d-d9b0-483f-bd69-b36c8ea39b1f	4	0	<CONV>d9974e1d-d9b0-483f-bd69-b36c8ea39b1f<TURN>4<SENT>0	my booking confirmation number is gy 569 k	O O O O O booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
d9974e1d-d9b0-483f-bd69-b36c8ea39b1f	6	0	<CONV>d9974e1d-d9b0-483f-bd69-b36c8ea39b1f<TURN>6<SENT>0	ok siri am waiting sir	O O O O O	confirmation
d9974e1d-d9b0-483f-bd69-b36c8ea39b1f	8	0	<CONV>d9974e1d-d9b0-483f-bd69-b36c8ea39b1f<TURN>8<SENT>0	thank you for your informationnothing else sir	O O O O O O O	thankyou
01fc9701-83cd-4bba-b50e-7d28a9cd5432	1	0	<CONV>01fc9701-83cd-4bba-b50e-7d28a9cd5432<TURN>1<SENT>0	i need boarding pass	O O O O	getboardingpass
01fc9701-83cd-4bba-b50e-7d28a9cd5432	3	0	<CONV>01fc9701-83cd-4bba-b50e-7d28a9cd5432<TURN>3<SENT>0	vicky	name	contentonly
01fc9701-83cd-4bba-b50e-7d28a9cd5432	4	0	<CONV>01fc9701-83cd-4bba-b50e-7d28a9cd5432<TURN>4<SENT>0	my confirmation number is lpj 638	O O O O booking_confirmation_number booking_confirmation_number	contentonly
01fc9701-83cd-4bba-b50e-7d28a9cd5432	6	0	<CONV>01fc9701-83cd-4bba-b50e-7d28a9cd5432<TURN>6<SENT>0	8675938632	phone_number	contentonly
01fc9701-83cd-4bba-b50e-7d28a9cd5432	8	0	<CONV>01fc9701-83cd-4bba-b50e-7d28a9cd5432<TURN>8<SENT>0	ok thanks	O O	thankyou
01fc9701-83cd-4bba-b50e-7d28a9cd5432	10	0	<CONV>01fc9701-83cd-4bba-b50e-7d28a9cd5432<TURN>10<SENT>0	no thanks	O O	rejection
ec9713d2-8fa4-42b1-8c70-223d1a3fab22	0	0	<CONV>ec9713d2-8fa4-42b1-8c70-223d1a3fab22<TURN>0<SENT>0	hi	O	openinggreeting
ec9713d2-8fa4-42b1-8c70-223d1a3fab22	2	0	<CONV>ec9713d2-8fa4-42b1-8c70-223d1a3fab22<TURN>2<SENT>0	good morning drew	O O O	openinggreeting
ec9713d2-8fa4-42b1-8c70-223d1a3fab22	3	0	<CONV>ec9713d2-8fa4-42b1-8c70-223d1a3fab22<TURN>3<SENT>0	can you assist me with my seat arrangement	O O O O O O O O	changeseatassignment
ec9713d2-8fa4-42b1-8c70-223d1a3fab22	6	0	<CONV>ec9713d2-8fa4-42b1-8c70-223d1a3fab22<TURN>6<SENT>0	by the way i am mary james	O O O O O name name	contentonly
ec9713d2-8fa4-42b1-8c70-223d1a3fab22	7	0	<CONV>ec9713d2-8fa4-42b1-8c70-223d1a3fab22<TURN>7<SENT>0	sure drewplease take down my booking numberits k 2 a 9 x 6	O O O O O O O booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
ec9713d2-8fa4-42b1-8c70-223d1a3fab22	9	0	<CONV>ec9713d2-8fa4-42b1-8c70-223d1a3fab22<TURN>9<SENT>0	oh window seat is not comfortable for mecould you change it to aisle seat	O O O O O O O O O O O O O O	changeseatassignment
ec9713d2-8fa4-42b1-8c70-223d1a3fab22	11	0	<CONV>ec9713d2-8fa4-42b1-8c70-223d1a3fab22<TURN>11<SENT>0	yes ofcourseplease confirm it immediately drew	O O O O O O	confirmation
ec9713d2-8fa4-42b1-8c70-223d1a3fab22	13	0	<CONV>ec9713d2-8fa4-42b1-8c70-223d1a3fab22<TURN>13<SENT>0	thank you so much drew very kind of you	O O O O O O O O O	thankyou
ec9713d2-8fa4-42b1-8c70-223d1a3fab22	14	0	<CONV>ec9713d2-8fa4-42b1-8c70-223d1a3fab22<TURN>14<SENT>0	have a wonderful and fantastic day ahead good bye thanks for your assitance	O O O O O O O O O O O O O	closinggreeting
ec9713d2-8fa4-42b1-8c70-223d1a3fab22	16	0	<CONV>ec9713d2-8fa4-42b1-8c70-223d1a3fab22<TURN>16<SENT>0	thanks and bye drew	O O O O	thankyou
8541673a-b13f-4d8e-8ba6-a329fb0312b4	0	0	<CONV>8541673a-b13f-4d8e-8ba6-a329fb0312b4<TURN>0<SENT>0	hi	O	openinggreeting
8541673a-b13f-4d8e-8ba6-a329fb0312b4	2	0	<CONV>8541673a-b13f-4d8e-8ba6-a329fb0312b4<TURN>2<SENT>0	i need boarding pass	O O O O	getboardingpass
8541673a-b13f-4d8e-8ba6-a329fb0312b4	4	0	<CONV>8541673a-b13f-4d8e-8ba6-a329fb0312b4<TURN>4<SENT>0	kavitha sde 785	name booking_confirmation_number booking_confirmation_number	contentonly
8541673a-b13f-4d8e-8ba6-a329fb0312b4	6	0	<CONV>8541673a-b13f-4d8e-8ba6-a329fb0312b4<TURN>6<SENT>0	9788554466 kavithagmailcom	phone_number email_address	contentonly
8541673a-b13f-4d8e-8ba6-a329fb0312b4	8	0	<CONV>8541673a-b13f-4d8e-8ba6-a329fb0312b4<TURN>8<SENT>0	ok thanks	O O	confirmation
8541673a-b13f-4d8e-8ba6-a329fb0312b4	10	0	<CONV>8541673a-b13f-4d8e-8ba6-a329fb0312b4<TURN>10<SENT>0	no	O	rejection
f05ba396-226e-41d9-871f-33b08edac7fb	0	0	<CONV>f05ba396-226e-41d9-871f-33b08edac7fb<TURN>0<SENT>0	hi	O	openinggreeting
f05ba396-226e-41d9-871f-33b08edac7fb	2	0	<CONV>f05ba396-226e-41d9-871f-33b08edac7fb<TURN>2<SENT>0	i want to know my seat no	O O O O O O O	changeseatassignment
f05ba396-226e-41d9-871f-33b08edac7fb	4	0	<CONV>f05ba396-226e-41d9-871f-33b08edac7fb<TURN>4<SENT>0	my name is lakshmanan	O O O name	contentonly
f05ba396-226e-41d9-871f-33b08edac7fb	6	0	<CONV>f05ba396-226e-41d9-871f-33b08edac7fb<TURN>6<SENT>0	confirmation number is yrt 547	O O O booking_confirmation_number booking_confirmation_number	contentonly
f05ba396-226e-41d9-871f-33b08edac7fb	8	0	<CONV>f05ba396-226e-41d9-871f-33b08edac7fb<TURN>8<SENT>0	ok	O	confirmation
f05ba396-226e-41d9-871f-33b08edac7fb	10	0	<CONV>f05ba396-226e-41d9-871f-33b08edac7fb<TURN>10<SENT>0	ok thanks	O O	confirmation
f05ba396-226e-41d9-871f-33b08edac7fb	12	0	<CONV>f05ba396-226e-41d9-871f-33b08edac7fb<TURN>12<SENT>0	no	O	getseatinfo
a90961ae-1736-45c5-bf24-648c80225267	0	0	<CONV>a90961ae-1736-45c5-bf24-648c80225267<TURN>0<SENT>0	hai	O	openinggreeting
a90961ae-1736-45c5-bf24-648c80225267	2	0	<CONV>a90961ae-1736-45c5-bf24-648c80225267<TURN>2<SENT>0	1	O	contentonly
a90961ae-1736-45c5-bf24-648c80225267	2	1	<CONV>a90961ae-1736-45c5-bf24-648c80225267<TURN>2<SENT>1	ask for my boarding pass to be sent to my email address or phone number	O O O O O O O O O O O O O O O	getboardingpass
a90961ae-1736-45c5-bf24-648c80225267	4	0	<CONV>a90961ae-1736-45c5-bf24-648c80225267<TURN>4<SENT>0	karigal	name	contentonly
a90961ae-1736-45c5-bf24-648c80225267	6	0	<CONV>a90961ae-1736-45c5-bf24-648c80225267<TURN>6<SENT>0	h 54 g 78	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
a90961ae-1736-45c5-bf24-648c80225267	8	0	<CONV>a90961ae-1736-45c5-bf24-648c80225267<TURN>8<SENT>0	karigal 9 gmailcom	email_address email_address email_address	contentonly
a90961ae-1736-45c5-bf24-648c80225267	10	0	<CONV>a90961ae-1736-45c5-bf24-648c80225267<TURN>10<SENT>0	okey thanks	O O	thankyou
a90961ae-1736-45c5-bf24-648c80225267	12	0	<CONV>a90961ae-1736-45c5-bf24-648c80225267<TURN>12<SENT>0	ok thank bye	O O O	closinggreeting
622f7b83-266c-4992-99a2-674ef652401f	0	0	<CONV>622f7b83-266c-4992-99a2-674ef652401f<TURN>0<SENT>0	i wanna check my seat assignment	O O O O O O	getseatinfo
622f7b83-266c-4992-99a2-674ef652401f	2	0	<CONV>622f7b83-266c-4992-99a2-674ef652401f<TURN>2<SENT>0	i wanna check my seat assignment	O O O O O O	changeseatassignment
622f7b83-266c-4992-99a2-674ef652401f	4	0	<CONV>622f7b83-266c-4992-99a2-674ef652401f<TURN>4<SENT>0	webb kgb 750	O booking_confirmation_number booking_confirmation_number	contentonly
622f7b83-266c-4992-99a2-674ef652401f	7	0	<CONV>622f7b83-266c-4992-99a2-674ef652401f<TURN>7<SENT>0	oh yes thanks	O O O	confirmation
622f7b83-266c-4992-99a2-674ef652401f	9	0	<CONV>622f7b83-266c-4992-99a2-674ef652401f<TURN>9<SENT>0	not really	O O	rejection
0777f6da-b4a5-4f0c-bde3-43538e753ff4	0	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>0<SENT>0	hi	O	openinggreeting
0777f6da-b4a5-4f0c-bde3-43538e753ff4	2	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>2<SENT>0	book a ticket from new york to washington	O O O O O O O arrival_city	bookflight
0777f6da-b4a5-4f0c-bde3-43538e753ff4	4	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>4<SENT>0	1015 august	start_date start_date	contentonly
0777f6da-b4a5-4f0c-bde3-43538e753ff4	6	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>6<SENT>0	ok	O	bookflight
0777f6da-b4a5-4f0c-bde3-43538e753ff4	7	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>7<SENT>0	it must be under 300	O O O O O	contentonly
0777f6da-b4a5-4f0c-bde3-43538e753ff4	9	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>9<SENT>0	yes	O	confirmation
0777f6da-b4a5-4f0c-bde3-43538e753ff4	11	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>11<SENT>0	ok	O	bookflight
0777f6da-b4a5-4f0c-bde3-43538e753ff4	13	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>13<SENT>0	ok book that for one	O O O O O	confirmation
0777f6da-b4a5-4f0c-bde3-43538e753ff4	15	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>15<SENT>0	james harden jameshardengmailcom	name name email_address	contentonly
0777f6da-b4a5-4f0c-bde3-43538e753ff4	17	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>17<SENT>0	thanks	O	thankyou
0777f6da-b4a5-4f0c-bde3-43538e753ff4	19	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>19<SENT>0	yes	O	confirmation
0777f6da-b4a5-4f0c-bde3-43538e753ff4	21	0	<CONV>0777f6da-b4a5-4f0c-bde3-43538e753ff4<TURN>21<SENT>0	thanks	O	thankyou
2aa1d7fa-87b4-4a9b-94c7-e5e051596063	0	0	<CONV>2aa1d7fa-87b4-4a9b-94c7-e5e051596063<TURN>0<SENT>0	i wanna book a ticket	O O O O O	bookflight
2aa1d7fa-87b4-4a9b-94c7-e5e051596063	2	0	<CONV>2aa1d7fa-87b4-4a9b-94c7-e5e051596063<TURN>2<SENT>0	west coast new york	O O arrival_city arrival_city	contentonly
2aa1d7fa-87b4-4a9b-94c7-e5e051596063	4	0	<CONV>2aa1d7fa-87b4-4a9b-94c7-e5e051596063<TURN>4<SENT>0	certainly	O	confirmation
2aa1d7fa-87b4-4a9b-94c7-e5e051596063	6	0	<CONV>2aa1d7fa-87b4-4a9b-94c7-e5e051596063<TURN>6<SENT>0	10 th september	start_date start_date start_date	contentonly
2aa1d7fa-87b4-4a9b-94c7-e5e051596063	9	0	<CONV>2aa1d7fa-87b4-4a9b-94c7-e5e051596063<TURN>9<SENT>0	surely	O	confirmation
2aa1d7fa-87b4-4a9b-94c7-e5e051596063	11	0	<CONV>2aa1d7fa-87b4-4a9b-94c7-e5e051596063<TURN>11<SENT>0	tina shah tina 54 gmailcom	email_address name email_address email_address email_address	contentonly
2aa1d7fa-87b4-4a9b-94c7-e5e051596063	13	0	<CONV>2aa1d7fa-87b4-4a9b-94c7-e5e051596063<TURN>13<SENT>0	thanks	O	thankyou
5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993	0	0	<CONV>5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993<TURN>0<SENT>0	hai	O	openinggreeting
5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993	2	0	<CONV>5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993<TURN>2<SENT>0	ask for your boarding pass to be sent to your email address or phone number	O O O O O O O O O O O O O O O	getboardingpass
5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993	4	0	<CONV>5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993<TURN>4<SENT>0	kajal	name	contentonly
5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993	5	0	<CONV>5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993<TURN>5<SENT>0	fg 3 d 43	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993	7	0	<CONV>5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993<TURN>7<SENT>0	kajalgmailcom	email_address	contentonly
5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993	11	0	<CONV>5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993<TURN>11<SENT>0	ok thanks	O O	thankyou
5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993	13	0	<CONV>5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993<TURN>13<SENT>0	no thanks	O O	rejection
5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993	15	0	<CONV>5d2baca3-d7a4-4f0b-9f7b-e0d9aff0c993<TURN>15<SENT>0	ok bye	O O	closinggreeting
b20ff1a0-9d16-4e21-aad6-3430a918b079	0	0	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>0<SENT>0	hai	O	openinggreeting
b20ff1a0-9d16-4e21-aad6-3430a918b079	2	0	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>2<SENT>0	i want to change my seat	O O O O O O	changeseatassignment
b20ff1a0-9d16-4e21-aad6-3430a918b079	4	0	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>4<SENT>0	jonshon	name	contentonly
b20ff1a0-9d16-4e21-aad6-3430a918b079	4	1	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>4<SENT>1	d	O	contentonly
b20ff1a0-9d16-4e21-aad6-3430a918b079	5	0	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>5<SENT>0	booking confirmation number d 4 rt 56	O O O booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
b20ff1a0-9d16-4e21-aad6-3430a918b079	7	0	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>7<SENT>0	i prefer middle seat	O O seat_type seat_type	changeseatassignment
b20ff1a0-9d16-4e21-aad6-3430a918b079	9	0	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>9<SENT>0	thank you	O O	thankyou
b20ff1a0-9d16-4e21-aad6-3430a918b079	11	0	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>11<SENT>0	sure	O	confirmation
b20ff1a0-9d16-4e21-aad6-3430a918b079	11	1	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>11<SENT>1	please confirm the seat for me	O O O O O O	changeseatassignment
b20ff1a0-9d16-4e21-aad6-3430a918b079	14	0	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>14<SENT>0	okay	O	confirmation
b20ff1a0-9d16-4e21-aad6-3430a918b079	15	0	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>15<SENT>0	no	O	rejection
b20ff1a0-9d16-4e21-aad6-3430a918b079	15	1	<CONV>b20ff1a0-9d16-4e21-aad6-3430a918b079<TURN>15<SENT>1	thank you	O O	thankyou
207d20e2-6bab-4ce9-b83c-b17375878cfa	0	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>0<SENT>0	heya	O	openinggreeting
207d20e2-6bab-4ce9-b83c-b17375878cfa	2	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>2<SENT>0	i wanted to book a flight	O O O O O O	bookflight
207d20e2-6bab-4ce9-b83c-b17375878cfa	4	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>4<SENT>0	yes please	O O	confirmation
207d20e2-6bab-4ce9-b83c-b17375878cfa	5	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>5<SENT>0	i want to go to chicago	O O O O O arrival_city	contentonly
207d20e2-6bab-4ce9-b83c-b17375878cfa	6	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>6<SENT>0	some time in october im pretty open to the actual day and time	O O O O O O O O O O O O O	outofdomain
207d20e2-6bab-4ce9-b83c-b17375878cfa	8	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>8<SENT>0	minneapolis	arrival_city	contentonly
207d20e2-6bab-4ce9-b83c-b17375878cfa	10	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>10<SENT>0	k	O	bookflight
207d20e2-6bab-4ce9-b83c-b17375878cfa	12	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>12<SENT>0	thats fantastic	O O	confirmation
207d20e2-6bab-4ce9-b83c-b17375878cfa	12	1	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>12<SENT>1	especially at that price	O O O O	outofdomain
207d20e2-6bab-4ce9-b83c-b17375878cfa	12	2	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>12<SENT>2	please book it	O O O	bookflight
207d20e2-6bab-4ce9-b83c-b17375878cfa	14	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>14<SENT>0	david davidson davedavidgmailcom	name name email_address	contentonly
207d20e2-6bab-4ce9-b83c-b17375878cfa	16	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>16<SENT>0	fantastic thanks	O O	thankyou
207d20e2-6bab-4ce9-b83c-b17375878cfa	18	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>18<SENT>0	thats everything thanks	O O O	thankyou
207d20e2-6bab-4ce9-b83c-b17375878cfa	20	0	<CONV>207d20e2-6bab-4ce9-b83c-b17375878cfa<TURN>20<SENT>0	thanks drew	O O	thankyou
a8ac5418-5431-4bf3-a1e4-40b60f45615b	0	0	<CONV>a8ac5418-5431-4bf3-a1e4-40b60f45615b<TURN>0<SENT>0	hi	O	openinggreeting
a8ac5418-5431-4bf3-a1e4-40b60f45615b	2	0	<CONV>a8ac5418-5431-4bf3-a1e4-40b60f45615b<TURN>2<SENT>0	can you please confirm the my seat assignment	O O O O O O O O	getseatinfo
a8ac5418-5431-4bf3-a1e4-40b60f45615b	4	0	<CONV>a8ac5418-5431-4bf3-a1e4-40b60f45615b<TURN>4<SENT>0	kevin booking confirmation number 73388	name O O O booking_confirmation_number	contentonly
a8ac5418-5431-4bf3-a1e4-40b60f45615b	6	0	<CONV>a8ac5418-5431-4bf3-a1e4-40b60f45615b<TURN>6<SENT>0	if possible can you please change the seat	O O O O O O O O	changeseatassignment
a8ac5418-5431-4bf3-a1e4-40b60f45615b	8	0	<CONV>a8ac5418-5431-4bf3-a1e4-40b60f45615b<TURN>8<SENT>0	middle seat is ok for me	seat_type O O O O O	changeseatassignment
a8ac5418-5431-4bf3-a1e4-40b60f45615b	11	0	<CONV>a8ac5418-5431-4bf3-a1e4-40b60f45615b<TURN>11<SENT>0	sorry for inconvenience please assign my old seat for window seat that is j 8	O O O O O O O O O O O O O O O	changeseatassignment
a8ac5418-5431-4bf3-a1e4-40b60f45615b	12	0	<CONV>a8ac5418-5431-4bf3-a1e4-40b60f45615b<TURN>12<SENT>0	hope its better for me	O O O O O	outofdomain
a8ac5418-5431-4bf3-a1e4-40b60f45615b	14	0	<CONV>a8ac5418-5431-4bf3-a1e4-40b60f45615b<TURN>14<SENT>0	no thanks spencer	O O O	rejection
659b8038-61c5-4919-be9b-605521c2b582	1	0	<CONV>659b8038-61c5-4919-be9b-605521c2b582<TURN>1<SENT>0	hi	O	openinggreeting
659b8038-61c5-4919-be9b-605521c2b582	2	0	<CONV>659b8038-61c5-4919-be9b-605521c2b582<TURN>2<SENT>0	i need boarding pass	O O O O	getboardingpass
659b8038-61c5-4919-be9b-605521c2b582	4	0	<CONV>659b8038-61c5-4919-be9b-605521c2b582<TURN>4<SENT>0	name divya	O name	contentonly
659b8038-61c5-4919-be9b-605521c2b582	6	0	<CONV>659b8038-61c5-4919-be9b-605521c2b582<TURN>6<SENT>0	dd 45 d 4	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
659b8038-61c5-4919-be9b-605521c2b582	8	0	<CONV>659b8038-61c5-4919-be9b-605521c2b582<TURN>8<SENT>0	divyagmailcom	email_address	contentonly
659b8038-61c5-4919-be9b-605521c2b582	10	0	<CONV>659b8038-61c5-4919-be9b-605521c2b582<TURN>10<SENT>0	ok	O	confirmation
1b747de6-0557-44ea-b394-24727b874888	0	0	<CONV>1b747de6-0557-44ea-b394-24727b874888<TURN>0<SENT>0	hai	O	openinggreeting
1b747de6-0557-44ea-b394-24727b874888	2	0	<CONV>1b747de6-0557-44ea-b394-24727b874888<TURN>2<SENT>0	yes good morning check my seat assignment	O O O O O O O	changeseatassignment
1b747de6-0557-44ea-b394-24727b874888	4	0	<CONV>1b747de6-0557-44ea-b394-24727b874888<TURN>4<SENT>0	yes sure my name is buela	O O O O O name	contentonly
1b747de6-0557-44ea-b394-24727b874888	6	0	<CONV>1b747de6-0557-44ea-b394-24727b874888<TURN>6<SENT>0	yes the confirmation number is ljkf 90	O O O O O booking_confirmation_number booking_confirmation_number	contentonly
1b747de6-0557-44ea-b394-24727b874888	8	0	<CONV>1b747de6-0557-44ea-b394-24727b874888<TURN>8<SENT>0	yes okay their is comfort	O O O O O	confirmation
1b747de6-0557-44ea-b394-24727b874888	10	0	<CONV>1b747de6-0557-44ea-b394-24727b874888<TURN>10<SENT>0	no thanks for your wonderful help	O O O O O O	thankyou
1b747de6-0557-44ea-b394-24727b874888	12	0	<CONV>1b747de6-0557-44ea-b394-24727b874888<TURN>12<SENT>0	okay bye have a great day	O O O O O O	closinggreeting
3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3	0	0	<CONV>3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3<TURN>0<SENT>0	hai	O	openinggreeting
3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3	2	0	<CONV>3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3<TURN>2<SENT>0	i need to book one of domestic flight	O O O O O O O O	bookflight
3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3	4	0	<CONV>3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3<TURN>4<SENT>0	chennai to bangalore	departure_city O arrival_city	contentonly
3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3	6	0	<CONV>3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3<TURN>6<SENT>0	82418	start_date	contentonly
3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3	8	0	<CONV>3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3<TURN>8<SENT>0	ok	O	bookflight
3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3	10	0	<CONV>3bd15d5a-87ef-4911-bd24-4ac2d88bbbc3<TURN>10<SENT>0	my choice is indigo	O O O O	contentonly
